[0827/181107.671:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181107.672:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181107.672:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181107.672:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181107.673:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181107.674:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.296:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.297:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.297:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.298:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.298:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.299:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.299:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181108.300:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.624:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.625:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.625:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.626:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.626:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.627:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.627:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181131.628:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.149:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.150:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.150:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.153:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.153:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.154:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.156:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181140.157:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.171:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.172:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.173:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.173:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.174:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.174:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.174:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181141.176:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.234:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.235:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.235:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.236:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.236:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.237:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.237:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181152.238:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.214:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.215:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.215:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.216:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.216:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.217:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.217:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181205.218:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.242:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/181607.780:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.098:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.098:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.098:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.098:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.113:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.113:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.113:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.113:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182107.817:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.117:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.117:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.117:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.117:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.117:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.133:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.133:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182607.133:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182608.867:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.230:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.231:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.232:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.233:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.233:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.234:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.234:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/182650.235:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.072:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.072:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.072:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.072:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.088:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.088:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.088:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.088:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.657:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.657:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.657:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.657:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.657:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.673:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.673:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183107.673:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.284:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.315:ERROR:exception_handler_server.cc(524)] ConnectNamedPipe: 管道正關閉中。 (0xE8)
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.393:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.557:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.558:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.559:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.559:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.560:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.560:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.561:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183242.562:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.267:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.298:ERROR:exception_handler_server.cc(524)] ConnectNamedPipe: 管道正關閉中。 (0xE8)
[0827/183537.376:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.376:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.392:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.392:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.392:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.392:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.392:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.392:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.568:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.568:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.569:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.569:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.570:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.570:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.571:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183537.571:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.110:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183607.736:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.769:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.799:ERROR:exception_handler_server.cc(524)] ConnectNamedPipe: 管道正關閉中。 (0xE8)
[0827/183907.889:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.891:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.891:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.892:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.892:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.893:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/183907.894:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.332:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.379:ERROR:exception_handler_server.cc(524)] ConnectNamedPipe: 管道正關閉中。 (0xE8)
[0827/184006.478:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.478:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.479:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.479:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.480:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.480:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.481:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/184006.482:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185235.883:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185235.906:ERROR:exception_handler_server.cc(524)] ConnectNamedPipe: 管道正關閉中。 (0xE8)
[0827/185236.005:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185236.006:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185236.006:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185236.007:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185236.007:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185236.008:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185236.008:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
[0827/185236.009:ERROR:file_io.cc(89)] ReadExactly: expected 36, observed 0
